BIN1_CHR	BIN1_START	BIN1_END	BIN2_CHROMOSOME	BIN2_START	BIN2_END	FDR	DETECTION_SCALE
chr16	14470000	14475000	chr16	15285000	15290000	0.012760181066382622	3.2
chr16	14470000	14475000	chr16	15345000	15350000	0.0004165751208897891	3.2
chr16	14480000	14485000	chr16	15030000	15035000	0.02375440983809471	2.111212657236631
chr16	14520000	14525000	chr16	15170000	15175000	1.3718554781103784e-05	2.111212657236631
chr16	14520000	14525000	chr16	15235000	15240000	0.01408192994160826	2.111212657236631
chr16	14525000	14530000	chr16	15290000	15295000	0.0015659375003713616	2.599207668339954
chr16	14520000	14525000	chr16	15365000	15370000	7.264318853245973e-05	2.599207668339954
chr16	14565000	14570000	chr16	15295000	15300000	0.0684424380835163	3.2
chr16	15445000	15450000	chr16	16130000	16135000	0.001870878483209896	2.111212657236631
chr16	15450000	15455000	chr16	16700000	16705000	0.0012040992837822383	3.2
chr16	15655000	15660000	chr16	15925000	15930000	0.006833681889176916	2.111212657236631
chr16	15655000	15660000	chr16	15960000	15965000	8.923103934225511e-05	3.2
chr16	15655000	15660000	chr16	16115000	16120000	0.003503914874690417	2.111212657236631
chr16	15655000	15660000	chr16	16400000	16405000	0.022938588291807012	2.111212657236631
chr16	15675000	15680000	chr16	16720000	16725000	0.09594131835493855	2.111212657236631
chr16	15700000	15705000	chr16	15960000	15965000	0.0039621063194931585	2.111212657236631
chr16	15700000	15705000	chr16	16115000	16120000	0.023079448753774153	2.111212657236631
chr16	15705000	15710000	chr16	15920000	15925000	0.00010137978896463923	2.111212657236631
chr16	15835000	15840000	chr16	16750000	16755000	0.05657320673895034	3.2
chr16	15840000	15845000	chr16	16470000	16475000	0.0684424380835163	2.111212657236631
chr16	15845000	15850000	chr16	15920000	15925000	0.03715210868403984	2.599207668339954
chr16	15955000	15960000	chr16	16685000	16690000	0.09262166772548959	2.111212657236631
chr16	16020000	16025000	chr16	16115000	16120000	1.22078782084691e-05	2.111212657236631
chr16	16020000	16025000	chr16	16400000	16405000	2.295847882805013e-07	2.111212657236631
chr16	16025000	16030000	chr16	16660000	16665000	0.003309302923536437	3.2
chr16	16020000	16025000	chr16	16725000	16730000	0.07018027006279166	2.111212657236631
chr16	16120000	16125000	chr16	16645000	16650000	0.08997511765823914	2.111212657236631
chr16	16125000	16130000	chr16	16405000	16410000	0.000778922998892363	2.111212657236631
chr16	16130000	16135000	chr16	16705000	16710000	0.0001083508107315232	2.599207668339954
chr16	16135000	16140000	chr16	16845000	16850000	0.014898548756190013	2.111212657236631
chr16	16150000	16155000	chr16	16395000	16400000	0.012332242142058471	5.571523605095194
chr16	16410000	16415000	chr16	16650000	16655000	0.010567062995114814	2.599207668339954
chr16	16410000	16415000	chr16	16725000	16730000	0.059854963775092	2.111212657236631
chr16	16700000	16705000	chr16	16845000	16850000	0.0476467607999592	2.111212657236631
chr16	16755000	16760000	chr16	17770000	17775000	1.2536162688778774e-05	2.111212657236631
chr16	16755000	16760000	chr16	17260000	17265000	0.00018298137925933837	2.111212657236631
chr16	16755000	16760000	chr16	17810000	17815000	7.839757544237882e-06	2.599207668339954
chr16	16900000	16905000	chr16	17005000	17010000	0.0856711425337625	3.2
chr16	16900000	16905000	chr16	17100000	17105000	0.0002875287560916845	3.2
chr16	16945000	16950000	chr16	17095000	17100000	0.006290112310308836	2.111212657236631
chr16	17025000	17030000	chr16	17085000	17090000	2.724301700895992e-09	2.599207668339954
chr16	17120000	17125000	chr16	17490000	17495000	0.07924052080745382	2.599207668339954
chr16	17260000	17265000	chr16	17825000	17830000	0.01408192994160826	2.111212657236631
chr16	17260000	17265000	chr16	17770000	17775000	0.02800293767690502	2.599207668339954
chr16	17375000	17380000	chr16	17625000	17630000	0.04289994073379635	2.111212657236631
chr16	17550000	17555000	chr16	17630000	17635000	0.0005224404793883851	2.111212657236631
chr16	17550000	17555000	chr16	17860000	17865000	0.007652101265491296	2.599207668339954
chr16	17650000	17655000	chr16	17865000	17870000	0.010876544132121354	4.222425314473262
chr16	17670000	17675000	chr16	17860000	17865000	0.003348852560629127	2.111212657236631
chr16	17735000	17740000	chr16	17860000	17865000	0.00010137978896463923	3.2
chr16	17770000	17775000	chr16	17810000	17815000	5.34757209384266e-07	2.111212657236631
chr16	16150000	16155000	chr16	18080000	18085000	0.028552727154745643	2.111212657236631
chr16	16700000	16705000	chr16	18090000	18095000	0.0018637393498610918	3.2
chr16	16840000	16845000	chr16	18085000	18090000	0.012680261260061753	2.599207668339954
chr16	16850000	16855000	chr16	18565000	18570000	0.08750475378489687	2.111212657236631
chr16	16850000	16855000	chr16	18735000	18740000	0.01782900444249698	2.111212657236631
chr16	17005000	17010000	chr16	18640000	18645000	0.06474025132146757	2.111212657236631
chr16	17145000	17150000	chr16	18470000	18475000	0.05417013877399477	2.599207668339954
chr16	17185000	17190000	chr16	18130000	18135000	0.047803113982366204	2.599207668339954
chr16	17250000	17255000	chr16	18570000	18575000	0.09364270736885949	2.111212657236631
chr16	17340000	17345000	chr16	18655000	18660000	0.03294819809018231	2.111212657236631
chr16	17460000	17465000	chr16	18050000	18055000	0.04286039685584923	2.111212657236631
chr16	17485000	17490000	chr16	18720000	18725000	0.06474025132146757	2.111212657236631
chr16	17590000	17595000	chr16	18090000	18095000	0.04013728638986333	2.111212657236631
chr16	17620000	17625000	chr16	18405000	18410000	3.592513388007824e-08	2.111212657236631
chr16	17620000	17625000	chr16	18440000	18445000	0.0005292667719645693	2.111212657236631
chr16	17660000	17665000	chr16	18025000	18030000	0.033524057045679	4.222425314473262
chr16	17735000	17740000	chr16	18405000	18410000	0.0022550541577479825	2.111212657236631
chr16	17735000	17740000	chr16	18440000	18445000	0.02999130220801458	2.111212657236631
chr16	17735000	17740000	chr16	18690000	18695000	0.07860663768161023	2.599207668339954
chr16	17740000	17745000	chr16	18060000	18065000	0.050807004854496476	2.599207668339954
chr16	17870000	17875000	chr16	18025000	18030000	0.0027249262746149036	2.111212657236631
chr16	17925000	17930000	chr16	18030000	18035000	3.332736750252252e-05	2.111212657236631
chr16	18075000	18080000	chr16	19990000	19995000	0.0559046481448521	3.2
chr16	18080000	18085000	chr16	18630000	18635000	0.006620037782476998	3.6758347359905126
chr16	18085000	18090000	chr16	18730000	18735000	0.022032247941609677	4.222425314473262
chr16	18130000	18135000	chr16	18370000	18375000	0.06431362179332344	3.2
chr16	18160000	18165000	chr16	18430000	18435000	0.028704515904110797	3.2
chr16	18165000	18170000	chr16	18220000	18225000	0.01259416050162684	2.111212657236631
chr16	18260000	18265000	chr16	18435000	18440000	6.939177900733284e-06	2.111212657236631
chr16	18260000	18265000	chr16	18490000	18495000	0.029909451124813198	2.111212657236631
chr16	18355000	18360000	chr16	18425000	18430000	0.08002866252629019	2.111212657236631
chr16	18445000	18450000	chr16	18500000	18505000	0.08543244388443313	2.111212657236631
chr16	18450000	18455000	chr16	18675000	18680000	0.006886443988718978	2.599207668339954
chr16	18510000	18515000	chr16	18675000	18680000	0.00029848856319318883	2.111212657236631
chr16	18510000	18515000	chr16	18610000	18615000	0.00020594902180037471	2.599207668339954
chr16	18695000	18700000	chr16	20440000	20445000	0.06632912832466145	2.111212657236631
chr16	18715000	18720000	chr16	19985000	19990000	0.06966210878808186	2.599207668339954
chr16	18745000	18750000	chr16	19935000	19940000	0.08009639889260912	2.111212657236631
chr16	18745000	18750000	chr16	19990000	19995000	0.04286039685584923	5.571523605095194
chr16	18755000	18760000	chr16	20100000	20105000	0.020443101810339214	3.2
chr16	18775000	18780000	chr16	19980000	19985000	0.05522226374801445	2.599207668339954
chr16	18785000	18790000	chr16	19925000	19930000	0.009039092330692276	2.599207668339954
chr16	18815000	18820000	chr16	19470000	19475000	0.015939084298678304	5.571523605095194
chr16	18820000	18825000	chr16	19080000	19085000	0.0012088901121411063	2.111212657236631
chr16	18820000	18825000	chr16	19205000	19210000	3.986718713125179e-05	2.111212657236631
chr16	18815000	18820000	chr16	19375000	19380000	0.06438207230579719	3.6758347359905126
chr16	18815000	18820000	chr16	19505000	19510000	0.05609114123186979	2.111212657236631
chr16	18820000	18825000	chr16	18905000	18910000	0.0015368638243329663	2.111212657236631
chr16	18820000	18825000	chr16	19665000	19670000	0.0341928005697147	2.599207668339954
chr16	18835000	18840000	chr16	19815000	19820000	0.08146440754205467	2.599207668339954
chr16	18855000	18860000	chr16	19895000	19900000	0.020664626069326432	3.6758347359905126
chr16	18850000	18855000	chr16	19915000	19920000	0.06554539772790544	2.599207668339954
chr16	18870000	18875000	chr16	19375000	19380000	0.06711950463090229	2.111212657236631
chr16	18925000	18930000	chr16	19890000	19895000	0.05522226374801445	3.2
chr16	18930000	18935000	chr16	19820000	19825000	0.01336067152471409	3.2
chr16	18990000	18995000	chr16	19885000	19890000	0.03189316481176817	2.599207668339954
chr16	19270000	19275000	chr16	20805000	20810000	0.04394840531402818	2.599207668339954
chr16	19280000	19285000	chr16	20915000	20920000	0.038102472054566544	2.111212657236631
chr16	19370000	19375000	chr16	20770000	20775000	0.06644464593968287	2.111212657236631
chr16	19485000	19490000	chr16	19665000	19670000	0.07185047477344889	2.111212657236631
chr16	19545000	19550000	chr16	19665000	19670000	1.5210627549823064e-05	2.111212657236631
chr16	19545000	19550000	chr16	19910000	19915000	0.0038668292230142564	2.111212657236631
chr16	19580000	19585000	chr16	19910000	19915000	0.011612006776647161	2.111212657236631
chr16	19610000	19615000	chr16	20395000	20400000	0.002899333536544826	2.111212657236631
chr16	20030000	20035000	chr16	20305000	20310000	0.022009776522171072	5.198415336679908
chr16	20030000	20035000	chr16	20110000	20115000	0.0054809521328930706	2.111212657236631
chr16	20060000	20065000	chr16	20305000	20310000	0.02475867586361259	2.111212657236631
chr16	20130000	20135000	chr16	20300000	20305000	0.03603100651067787	2.599207668339954
chr16	20180000	20185000	chr16	20300000	20305000	0.08750475378489687	2.111212657236631
chr16	20325000	20330000	chr16	20465000	20470000	0.002518317972570995	2.111212657236631
chr16	20325000	20330000	chr16	20500000	20505000	0.00093632883712694	2.111212657236631
chr16	20325000	20330000	chr16	21010000	21015000	0.040644119174157486	2.111212657236631
chr16	20375000	20380000	chr16	20415000	20420000	0.005295222695292513	2.111212657236631
chr16	20395000	20400000	chr16	20920000	20925000	4.4237332845398214e-06	2.111212657236631
chr16	20390000	20395000	chr16	21605000	21610000	0.07267614686034295	2.111212657236631
chr16	20395000	20400000	chr16	20995000	21000000	0.027156585342448285	2.111212657236631
chr16	20395000	20400000	chr16	21850000	21855000	0.0027249262746149036	2.111212657236631
chr16	20400000	20405000	chr16	21250000	21255000	0.051961582778207706	2.111212657236631
chr16	20500000	20505000	chr16	22065000	22070000	0.00034888973414060054	2.111212657236631
chr16	20525000	20530000	chr16	20580000	20585000	0.0018637393498610918	2.111212657236631
chr16	20530000	20535000	chr16	21010000	21015000	5.5623700816635865e-06	2.111212657236631
chr16	20535000	20540000	chr16	21235000	21240000	0.027404404286570407	2.599207668339954
chr16	20540000	20545000	chr16	21515000	21520000	0.00988509710235178	2.111212657236631
chr16	20545000	20550000	chr16	21820000	21825000	0.07185047477344889	2.111212657236631
chr16	20585000	20590000	chr16	20890000	20895000	0.000765863498955039	2.111212657236631
chr16	20585000	20590000	chr16	20710000	20715000	0.0700710233448897	2.599207668339954
chr16	20585000	20590000	chr16	21005000	21010000	1.2593784292747046e-06	2.111212657236631
chr16	20610000	20615000	chr16	21760000	21765000	0.08293105660407483	2.111212657236631
chr16	20625000	20630000	chr16	21000000	21005000	0.0010640982798731822	3.2
chr16	20625000	20630000	chr16	20715000	20720000	0.02955835177587022	2.111212657236631
chr16	20625000	20630000	chr16	20890000	20895000	0.048364223733199055	2.111212657236631
chr16	20640000	20645000	chr16	21515000	21520000	0.028704515904110797	2.111212657236631
chr16	20650000	20655000	chr16	21415000	21420000	0.08301950137876438	2.111212657236631
chr16	20675000	20680000	chr16	21565000	21570000	0.058881055283720674	2.111212657236631
chr16	20725000	20730000	chr16	21000000	21005000	7.58692040767934e-06	2.599207668339954
chr16	20760000	20765000	chr16	20995000	21000000	0.04433741904529227	2.111212657236631
chr16	20770000	20775000	chr16	20925000	20930000	0.047715593466787325	2.111212657236631
chr16	20800000	20805000	chr16	21570000	21575000	0.004758467654970954	2.111212657236631
chr16	20895000	20900000	chr16	20990000	20995000	0.04117861864224695	3.6758347359905126
chr16	20920000	20925000	chr16	21855000	21860000	0.0260579088079699	2.111212657236631
chr16	21020000	21025000	chr16	21215000	21220000	1.2432343418604313e-06	2.599207668339954
chr16	21020000	21025000	chr16	22075000	22080000	0.047715593466787325	2.111212657236631
chr16	21025000	21030000	chr16	21815000	21820000	0.06172990474267553	3.2
chr16	21240000	21245000	chr16	22920000	22925000	0.0011379272134906168	2.111212657236631
chr16	21305000	21310000	chr16	21630000	21635000	0.011079152952445525	2.111212657236631
chr16	21305000	21310000	chr16	21540000	21545000	0.01895502562877371	2.111212657236631
chr16	21355000	21360000	chr16	21545000	21550000	0.04013728638986333	2.111212657236631
chr16	21435000	21440000	chr16	21540000	21545000	0.0002048574785298328	2.111212657236631
chr16	21565000	21570000	chr16	22495000	22500000	0.0987206031263989	2.111212657236631
chr16	21565000	21570000	chr16	22575000	22580000	0.04862134464245807	2.111212657236631
chr16	21625000	21630000	chr16	22920000	22925000	0.015504079317549806	2.111212657236631
chr16	21810000	21815000	chr16	22925000	22930000	0.0775738051759934	3.2
chr16	21975000	21980000	chr16	22925000	22930000	0.027360611672688585	2.111212657236631
chr16	22015000	22020000	chr16	22925000	22930000	0.0135991189216589	2.111212657236631
chr16	22070000	22075000	chr16	22930000	22935000	1.5924683793855365e-10	2.111212657236631
chr16	22080000	22085000	chr16	22670000	22675000	0.04433741904529227	2.599207668339954
chr16	22085000	22090000	chr16	23045000	23050000	0.08606652563228535	2.111212657236631
chr16	22095000	22100000	chr16	23215000	23220000	0.08627958273481721	2.111212657236631
chr16	22100000	22105000	chr16	22715000	22720000	0.08750475378489687	2.111212657236631
chr16	22100000	22105000	chr16	22760000	22765000	0.012680261260061753	3.2
chr16	22100000	22105000	chr16	22850000	22855000	0.010898168927949557	2.599207668339954
chr16	22120000	22125000	chr16	22530000	22535000	0.018953413595659926	4.222425314473262
chr16	22125000	22130000	chr16	22625000	22630000	1.1625555997090274e-06	2.599207668339954
chr16	22125000	22130000	chr16	22375000	22380000	5.594564770679729e-06	2.111212657236631
chr16	22180000	22185000	chr16	22625000	22630000	0.024668054576481652	3.2
chr16	22190000	22195000	chr16	22370000	22375000	0.00013414724103146775	2.111212657236631
chr16	22215000	22220000	chr16	22845000	22850000	0.0781789521287478	2.111212657236631
chr16	22250000	22255000	chr16	22365000	22370000	0.0002825453631872034	2.111212657236631
chr16	22225000	22230000	chr16	22920000	22925000	1.4109215154941728e-07	2.111212657236631
chr16	22250000	22255000	chr16	22920000	22925000	0.0005990193526260554	2.111212657236631
chr16	22260000	22265000	chr16	22325000	22330000	0.043160934047246274	2.111212657236631
chr16	22380000	22385000	chr16	22950000	22955000	0.03491437394590459	2.111212657236631
chr16	22385000	22390000	chr16	22620000	22625000	7.58692040767934e-06	2.599207668339954
chr16	22535000	22540000	chr16	22625000	22630000	0.012680261260061753	2.111212657236631
chr16	22690000	22695000	chr16	22950000	22955000	0.008554309004788508	2.111212657236631
chr16	22695000	22700000	chr16	22770000	22775000	9.687609434169761e-06	2.111212657236631
chr16	22695000	22700000	chr16	22860000	22865000	1.7219973473582623e-05	2.111212657236631
chr16	22905000	22910000	chr16	22945000	22950000	9.606871742562362e-09	2.111212657236631
chr16	22905000	22910000	chr16	23220000	23225000	0.005724368931255982	2.111212657236631
chr16	22920000	22925000	chr16	24860000	24865000	3.372817403146655e-08	2.111212657236631
chr16	22950000	22955000	chr16	23770000	23775000	0.08031734597767318	2.111212657236631
chr16	22975000	22980000	chr16	23225000	23230000	0.020263054447015875	5.198415336679908
chr16	22965000	22970000	chr16	23255000	23260000	0.04286039685584923	2.111212657236631
chr16	22975000	22980000	chr16	23765000	23770000	0.06926194047465124	4.222425314473262
chr16	23225000	23230000	chr16	23770000	23775000	0.02999130220801458	2.111212657236631
chr16	23230000	23235000	chr16	24860000	24865000	0.08345501147220542	2.111212657236631
chr16	23270000	23275000	chr16	23365000	23370000	0.00031503845241673484	2.111212657236631
chr16	23270000	23275000	chr16	23450000	23455000	0.0017836814166606984	2.111212657236631
chr16	23270000	23275000	chr16	23715000	23720000	1.533098256176334e-06	2.111212657236631
chr16	23270000	23275000	chr16	23770000	23775000	1.0537441005235101e-07	2.111212657236631
chr16	23300000	23305000	chr16	24860000	24865000	0.02099912321253441	2.111212657236631
chr16	23365000	23370000	chr16	23715000	23720000	8.281183577258328e-08	2.111212657236631
chr16	23370000	23375000	chr16	23450000	23455000	0.000738017936196336	2.111212657236631
chr16	23370000	23375000	chr16	23770000	23775000	4.0527248401645013e-08	2.111212657236631
chr16	23450000	23455000	chr16	23765000	23770000	0.01632034811850308	2.599207668339954
chr16	23565000	23570000	chr16	25415000	25420000	0.06058196495880776	2.111212657236631
chr16	23675000	23680000	chr16	25150000	25155000	0.07134183727989339	2.111212657236631
chr16	23680000	23685000	chr16	25100000	25105000	0.07046231246743226	2.599207668339954
chr16	23715000	23720000	chr16	23770000	23775000	0.08327529417783641	2.111212657236631
chr16	23735000	23740000	chr16	24860000	24865000	0.04281551573562088	2.111212657236631
chr16	23730000	23735000	chr16	25335000	25340000	0.023012303576268434	2.111212657236631
chr16	23785000	23790000	chr16	25165000	25170000	2.684508674614487e-08	2.599207668339954
chr16	23785000	23790000	chr16	24945000	24950000	0.0700710233448897	2.111212657236631
chr16	23785000	23790000	chr16	24990000	24995000	0.05783931127134242	2.111212657236631
chr16	23790000	23795000	chr16	25115000	25120000	0.045460864465262346	2.111212657236631
chr16	23790000	23795000	chr16	25080000	25085000	7.761859315280617e-07	2.111212657236631
chr16	23795000	23800000	chr16	24320000	24325000	0.043160934047246274	2.599207668339954
chr16	23795000	23800000	chr16	24565000	24570000	0.07185047477344889	3.6758347359905126
chr16	23795000	23800000	chr16	24590000	24595000	0.08627062096851879	3.6758347359905126
chr16	23795000	23800000	chr16	24640000	24645000	0.00010216079282224419	2.599207668339954
chr16	23795000	23800000	chr16	24695000	24700000	0.0006326007612542522	3.2
chr16	23795000	23800000	chr16	24770000	24775000	0.029535598863877494	3.2
chr16	23795000	23800000	chr16	24880000	24885000	4.527816344079838e-09	2.599207668339954
chr16	23800000	23805000	chr16	24135000	24140000	0.003964064128155496	2.599207668339954
chr16	23800000	23805000	chr16	24170000	24175000	0.03479812053817893	2.111212657236631
chr16	23800000	23805000	chr16	24210000	24215000	0.007306830723377602	2.111212657236631
chr16	23800000	23805000	chr16	24265000	24270000	0.025123561845990343	2.111212657236631
chr16	23800000	23805000	chr16	24385000	24390000	0.09738023456067989	3.2
chr16	23805000	23810000	chr16	25335000	25340000	0.00015075053029856524	2.111212657236631
chr16	24085000	24090000	chr16	24890000	24895000	0.08627062096851879	2.599207668339954
chr16	24135000	24140000	chr16	24885000	24890000	0.000903863895001156	2.111212657236631
chr16	24210000	24215000	chr16	24875000	24880000	0.0032592143737525604	2.111212657236631
chr16	24260000	24265000	chr16	24875000	24880000	0.08010120136124414	2.111212657236631
chr16	24305000	24310000	chr16	24880000	24885000	0.03979083032018224	2.111212657236631
chr16	24590000	24595000	chr16	24885000	24890000	0.05179752696352025	2.111212657236631
chr16	24645000	24650000	chr16	24880000	24885000	0.0014749582306544577	2.599207668339954
chr16	24700000	24705000	chr16	24880000	24885000	0.00013470144776151654	2.111212657236631
chr16	24770000	24775000	chr16	24880000	24885000	0.004992826588898509	2.111212657236631
chr16	24855000	24860000	chr16	25335000	25340000	0.012105589125070825	2.111212657236631
chr16	24890000	24895000	chr16	25080000	25085000	0.037565182902459644	2.111212657236631
chr16	24895000	24900000	chr16	25165000	25170000	0.021067418735281427	2.111212657236631
chr16	25190000	25195000	chr16	25775000	25780000	7.938041909818753e-06	2.111212657236631
chr16	25190000	25195000	chr16	25505000	25510000	0.011612006776647161	3.6758347359905126
chr16	25190000	25195000	chr16	25560000	25565000	0.030223533828312513	2.599207668339954
chr16	25190000	25195000	chr16	25590000	25595000	0.024625398747013246	2.599207668339954
chr16	25190000	25195000	chr16	25640000	25645000	0.03174063012629838	3.6758347359905126
chr16	25190000	25195000	chr16	25690000	25695000	0.017612750726446236	3.2
chr16	25195000	25200000	chr16	25340000	25345000	1.5210627549823064e-05	2.111212657236631
chr16	32875000	32880000	chr16	34845000	34850000	0.004976606397915569	2.111212657236631
chr16	33000000	33005000	chr16	34845000	34850000	0.013234781339866537	2.599207668339954
chr16	33065000	33070000	chr16	34845000	34850000	0.03074656510577719	2.111212657236631
chr16	33200000	33205000	chr16	34845000	34850000	0.026787217227607154	2.111212657236631
chr16	33335000	33340000	chr16	34840000	34845000	0.06886873026303132	2.111212657236631
chr16	33655000	33660000	chr16	34840000	34845000	0.011018272064266041	2.599207668339954
chr16	33665000	33670000	chr16	34970000	34975000	0.06519485809332447	2.599207668339954
chr16	33690000	33695000	chr16	34840000	34845000	0.09625773752248515	3.2
chr16	33790000	33795000	chr16	35590000	35595000	0.02780703709740085	2.111212657236631
chr16	33795000	33800000	chr16	34835000	34840000	0.013525352105303772	2.111212657236631
chr16	33910000	33915000	chr16	34970000	34975000	0.0875598581206711	2.111212657236631
chr16	33945000	33950000	chr16	34005000	34010000	0.0014118197227629044	2.111212657236631
chr16	33945000	33950000	chr16	34110000	34115000	0.008035789110941115	2.111212657236631
chr16	33990000	33995000	chr16	34830000	34835000	0.07424955602820504	2.599207668339954
chr16	34010000	34015000	chr16	34525000	34530000	0.00802621185121549	2.111212657236631
chr16	34015000	34020000	chr16	34110000	34115000	0.004393114766125561	2.111212657236631
chr16	34015000	34020000	chr16	34345000	34350000	0.09617695286543641	2.111212657236631
chr16	34350000	34355000	chr16	34525000	34530000	0.01657905704415368	2.111212657236631
chr16	34720000	34725000	chr16	34785000	34790000	4.6697607384516e-06	2.111212657236631
chr16	34845000	34850000	chr16	35590000	35595000	0.017862397843900545	2.111212657236631
chr16	34845000	34850000	chr16	35785000	35790000	0.027943258191626685	4.222425314473262
chr16	34850000	34855000	chr16	36690000	36695000	0.06519485809332447	2.599207668339954
chr16	34880000	34885000	chr16	35090000	35095000	0.028924757898176022	2.111212657236631
chr16	34930000	34935000	chr16	35090000	35095000	7.145586192588585e-08	2.111212657236631
chr16	34930000	34935000	chr16	35130000	35135000	0.03694273147366783	2.111212657236631
chr16	34930000	34935000	chr16	35180000	35185000	0.0012404826673372302	2.111212657236631
chr16	34975000	34980000	chr16	35090000	35095000	0.04542259965093094	2.599207668339954
chr16	35135000	35140000	chr16	35445000	35450000	0.09643073789705002	2.111212657236631
chr16	35300000	35305000	chr16	35375000	35380000	0.07677847553638456	2.111212657236631
chr16	35355000	35360000	chr16	35445000	35450000	0.0007811546266524677	2.111212657236631
chr16	35550000	35555000	chr16	35635000	35640000	0.014340652161309262	2.111212657236631
chr16	35550000	35555000	chr16	35675000	35680000	0.024327133185402756	2.599207668339954
chr16	35695000	35700000	chr16	36640000	36645000	0.008393958950498744	2.111212657236631
chr16	35695000	35700000	chr16	36285000	36290000	0.06846796050678505	2.111212657236631
chr16	35835000	35840000	chr16	36665000	36670000	0.0032228629049189696	4.222425314473262
chr16	35860000	35865000	chr16	36640000	36645000	0.009003283586545582	2.111212657236631
chr16	35880000	35885000	chr16	36285000	36290000	0.061015514829657204	3.2
chr16	35905000	35910000	chr16	36640000	36645000	0.0030926848301376705	2.111212657236631
chr16	35890000	35895000	chr16	37470000	37475000	0.055307885113711354	2.111212657236631
chr16	35895000	35900000	chr16	36530000	36535000	0.03694273147366783	2.599207668339954
chr16	35900000	35905000	chr16	37350000	37355000	0.05863590201030608	3.2
chr16	35910000	35915000	chr16	36285000	36290000	0.005838516807251023	2.111212657236631
chr16	35930000	35935000	chr16	36120000	36125000	0.09216341447793965	2.111212657236631
chr16	36020000	36025000	chr16	36195000	36200000	0.07234450190334892	2.111212657236631
chr16	36290000	36295000	chr16	36635000	36640000	6.071707285097242e-09	2.111212657236631
chr16	36290000	36295000	chr16	36695000	36700000	0.02671628811536018	2.111212657236631
chr16	36290000	36295000	chr16	36825000	36830000	0.005215741989599346	2.111212657236631
chr16	36295000	36300000	chr16	36370000	36375000	0.017219327578970312	2.111212657236631
chr16	36295000	36300000	chr16	36440000	36445000	0.0013139069718840885	2.111212657236631
chr16	36295000	36300000	chr16	36530000	36535000	4.12388530435237e-08	2.111212657236631
chr16	36345000	36350000	chr16	36530000	36535000	0.07234450190334892	2.111212657236631
chr16	36375000	36380000	chr16	36530000	36535000	0.03694273147366783	2.111212657236631
chr16	36375000	36380000	chr16	36635000	36640000	0.09397656211820475	2.111212657236631
chr16	36465000	36470000	chr16	36525000	36530000	0.013645290650941399	2.111212657236631
chr16	36540000	36545000	chr16	36635000	36640000	0.0048920459293523315	2.111212657236631
chr16	36665000	36670000	chr16	38040000	38045000	0.09643073789705002	2.599207668339954
chr16	36700000	36705000	chr16	36830000	36835000	0.00014441556400183775	2.111212657236631
chr16	36930000	36935000	chr16	37500000	37505000	0.0003629686515337204	2.111212657236631
chr16	36925000	36930000	chr16	37775000	37780000	0.001779217213745632	2.599207668339954
chr16	36930000	36935000	chr16	37630000	37635000	0.09955396146968984	2.599207668339954
chr16	37110000	37115000	chr16	37500000	37505000	0.0063335750552067265	2.111212657236631
chr16	37250000	37255000	chr16	37500000	37505000	0.024841631505696935	2.111212657236631
chr16	37350000	37355000	chr16	38400000	38405000	0.06662707787369297	2.599207668339954
chr16	37470000	37475000	chr16	38375000	38380000	0.09643073789705002	2.111212657236631
chr16	37505000	37510000	chr16	37690000	37695000	0.0551171824840302	2.111212657236631
chr16	37510000	37515000	chr16	37630000	37635000	0.01568401420028359	2.111212657236631
chr16	37510000	37515000	chr16	37735000	37740000	0.057813383032796956	2.111212657236631
chr16	37510000	37515000	chr16	37770000	37775000	0.01604814871344442	2.599207668339954
chr16	37740000	37745000	chr16	38145000	38150000	0.006463053386642447	2.599207668339954
chr16	37745000	37750000	chr16	38015000	38020000	0.021278381346186703	2.111212657236631
chr16	37745000	37750000	chr16	38315000	38320000	0.006316906730072127	4.222425314473262
chr16	37790000	37795000	chr16	38070000	38075000	0.09921874910611901	2.599207668339954
chr16	37795000	37800000	chr16	38015000	38020000	0.0067840221951136395	3.2
chr16	37795000	37800000	chr16	38315000	38320000	0.08145332475660938	3.2
chr16	38070000	38075000	chr16	38315000	38320000	0.013234781339866537	3.2
chr16	38165000	38170000	chr16	38305000	38310000	5.253717804465374e-06	4.222425314473262
chr16	38350000	38355000	chr16	38400000	38405000	3.4516036800430977e-07	2.111212657236631
chr16	38440000	38445000	chr16	38870000	38875000	1.1223458876179799e-05	3.2
chr16	38445000	38450000	chr16	38545000	38550000	0.006284057510793978	3.2
chr16	38450000	38455000	chr16	38630000	38635000	0.0007000221435097009	2.111212657236631
chr16	38635000	38640000	chr16	38870000	38875000	0.01761612702179227	2.111212657236631
chr16	38675000	38680000	chr16	38870000	38875000	3.5840921341900867e-09	2.111212657236631
chr16	38720000	38725000	chr16	38870000	38875000	0.009658146282738195	2.111212657236631
chr16	38930000	38935000	chr16	39395000	39400000	0.0012404826673372302	2.111212657236631
chr16	38930000	38935000	chr16	39800000	39805000	0.061810691010467614	2.111212657236631
chr16	39130000	39135000	chr16	41065000	41070000	0.01431314881797853	2.111212657236631
chr16	39135000	39140000	chr16	39390000	39395000	0.009645180900637384	2.599207668339954
chr16	39800000	39805000	chr16	40785000	40790000	0.017556310996247066	2.111212657236631
chr16	39805000	39810000	chr16	41060000	41065000	0.0026120477456302534	2.111212657236631
chr16	39900000	39905000	chr16	41050000	41055000	0.04574546832971836	3.2
